Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Rwanda,RWA,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212
Rwanda,RWA,2024,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1784
Rwanda,RWA,2023,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1605.1
Rwanda,RWA,2022,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1510.7
Rwanda,RWA,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1519
Rwanda,RWA,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1473.6
Rwanda,RWA,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1443.2
Rwanda,RWA,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1441.4
Rwanda,RWA,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1387.1
Rwanda,RWA,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1446.7
Rwanda,RWA,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1428.8
Rwanda,RWA,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1408
Rwanda,RWA,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2129
Rwanda,RWA,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2113.5
Rwanda,RWA,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2089.4
Rwanda,RWA,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1965.8
Rwanda,RWA,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1734.1
Rwanda,RWA,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1266.5
Rwanda,RWA,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1015
Rwanda,RWA,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1137.9
Rwanda,RWA,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1183.6
Rwanda,RWA,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,959.3
Rwanda,RWA,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,941.9
Rwanda,RWA,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1028.4
Rwanda,RWA,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,913
Rwanda,RWA,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,848.3
Rwanda,RWA,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,824.8
Rwanda,RWA,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,972.6
Rwanda,RWA,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1129.1
Rwanda,RWA,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1263
Rwanda,RWA,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1139.5
Rwanda,RWA,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1028.7
Rwanda,RWA,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1446.1
Rwanda,RWA,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,951.1
Rwanda,RWA,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1237.2
Rwanda,RWA,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1042.6
Rwanda,RWA,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1154.6
Rwanda,RWA,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1216.2
Rwanda,RWA,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1282.9
Rwanda,RWA,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1243.8
Rwanda,RWA,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1226.3
Rwanda,RWA,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1065.5
Rwanda,RWA,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1157.7
Rwanda,RWA,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1199.1
Rwanda,RWA,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1105.3
Rwanda,RWA,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1211.9
Rwanda,RWA,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1086.3
Rwanda,RWA,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1114.5
Rwanda,RWA,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1110.1
Rwanda,RWA,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1097.4
Rwanda,RWA,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1074.8
Rwanda,RWA,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,936
Rwanda,RWA,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1049.1
Rwanda,RWA,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1066.9
Rwanda,RWA,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1074.4
Rwanda,RWA,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1122.1
Rwanda,RWA,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,995.1
Rwanda,RWA,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,958.6
Rwanda,RWA,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1067.1
Rwanda,RWA,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1070
Rwanda,RWA,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1454.2
Rwanda,RWA,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1361.9
Rwanda,RWA,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1437.5
Rwanda,RWA,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1359.1
Rwanda,RWA,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,854
Rwanda,RWA,2024,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.79145567191588
Rwanda,RWA,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.09083144958541
Rwanda,RWA,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.21934152301495
Rwanda,RWA,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.07399909664917
Rwanda,RWA,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.45524928576719
Rwanda,RWA,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.50181125622142
Rwanda,RWA,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.79467565710856
Rwanda,RWA,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.99013161776386
Rwanda,RWA,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.25408209196111
Rwanda,RWA,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.91881841411753
Rwanda,RWA,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.86221109540585
Rwanda,RWA,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.03027485323662
Rwanda,RWA,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.56791329338291
Rwanda,RWA,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.64828569312654
Rwanda,RWA,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.57208683219563
Rwanda,RWA,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.11782169516035
Rwanda,RWA,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.99759586428198
Rwanda,RWA,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.04787532696933
Rwanda,RWA,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.935920091556034
Rwanda,RWA,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.271318643761601
Rwanda,RWA,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.324006427230548
Rwanda,RWA,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.219807223769547
Rwanda,RWA,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0762969152415173
Rwanda,RWA,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.940709512317624
Rwanda,RWA,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.391524366669991
Rwanda,RWA,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0806635452643209
Rwanda,RWA,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.356901652992421
Rwanda,RWA,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.139882181600427
Rwanda,RWA,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.160597843045858
Rwanda,RWA,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.154615043337175
Rwanda,RWA,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.000132689986736822
Rwanda,RWA,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.296217288211986
Rwanda,RWA,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.271065890409571
Rwanda,RWA,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.239589842694689
Rwanda,RWA,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.300370285298631
Rwanda,RWA,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.64614777194589
Rwanda,RWA,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.878733636545048
Rwanda,RWA,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.813466870285487
Rwanda,RWA,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.903990503346972
Rwanda,RWA,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.852166910654863
Rwanda,RWA,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.949343315388625
Rwanda,RWA,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.751509980754121
Rwanda,RWA,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.47096115250543
Rwanda,RWA,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.28139294842103
Rwanda,RWA,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.30861090361712
Rwanda,RWA,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.13309990895651
Rwanda,RWA,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.517826322163149
Rwanda,RWA,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.662960682482578
Rwanda,RWA,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.9188497993709
Rwanda,RWA,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.524600713047195
Rwanda,RWA,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.713224160735655
Rwanda,RWA,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.687885274084742
Rwanda,RWA,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.202874456486337
Rwanda,RWA,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.762494238181644
Rwanda,RWA,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0272851288595336
Rwanda,RWA,2024,Access to electricity (% of population),EG.ELC.ACCS.ZS,72
Rwanda,RWA,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.9
Rwanda,RWA,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.6
Rwanda,RWA,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.7
Rwanda,RWA,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,45.2
Rwanda,RWA,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.6
Rwanda,RWA,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,38
Rwanda,RWA,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,34.1
Rwanda,RWA,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.4
Rwanda,RWA,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.8
Rwanda,RWA,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.8
Rwanda,RWA,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.2
Rwanda,RWA,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.5
Rwanda,RWA,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.8
Rwanda,RWA,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.7
Rwanda,RWA,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.6
Rwanda,RWA,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,6
Rwanda,RWA,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.8
Rwanda,RWA,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.4
Rwanda,RWA,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.8
Rwanda,RWA,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,8.7
Rwanda,RWA,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.4
Rwanda,RWA,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,6
Rwanda,RWA,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.7
Rwanda,RWA,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.2
Rwanda,RWA,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,3.31557703018188
Rwanda,RWA,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,2.17412757873535
Rwanda,RWA,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,1.02783596515656
Rwanda,RWA,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,2.3
Rwanda,RWA,2023,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,14.3097643097643
Rwanda,RWA,2022,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,11.9536128456735
Rwanda,RWA,2021,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.22535211267606
Rwanda,RWA,2020,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.93785310734463
Rwanda,RWA,2019,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.21703617269545
Rwanda,RWA,2018,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,3.46153846153846
Rwanda,RWA,2017,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.10958904109589
Rwanda,RWA,2016,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.14781297134238
Rwanda,RWA,2015,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2014,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2013,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2012,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2011,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2010,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2009,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2008,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2007,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2006,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2005,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2004,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2003,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2002,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2001,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2000,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Rwanda,RWA,2023,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.6632996632997
Rwanda,RWA,2022,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.4201605709188
Rwanda,RWA,2021,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.728370221328
Rwanda,RWA,2020,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,59.5480225988701
Rwanda,RWA,2019,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,46.9078179696616
Rwanda,RWA,2018,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,39.7435897435897
Rwanda,RWA,2017,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,42.3135464231355
Rwanda,RWA,2016,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.0196078431373
Rwanda,RWA,2015,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,53.5104364326376
Rwanda,RWA,2014,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,48.4560570071259
Rwanda,RWA,2013,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,39.8373983739837
Rwanda,RWA,2012,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,46.0559796437659
Rwanda,RWA,2011,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,42.816091954023
Rwanda,RWA,2010,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,39.0243902439024
Rwanda,RWA,2009,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,51.6025641025641
Rwanda,RWA,2008,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,55.0877192982456
Rwanda,RWA,2007,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,48.4126984126984
Rwanda,RWA,2006,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,47.7443609022556
Rwanda,RWA,2005,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,51.8324607329843
Rwanda,RWA,2004,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,57.5342465753425
Rwanda,RWA,2003,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,65.5555555555556
Rwanda,RWA,2002,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,57.3099415204678
Rwanda,RWA,2001,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,59.3333333333333
Rwanda,RWA,2000,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,62.874251497006
Rwanda,RWA,1999,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1998,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1997,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1996,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1995,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1994,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1993,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1992,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1991,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,1990,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Rwanda,RWA,2023,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,25.1683501683502
Rwanda,RWA,2022,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,18.6440677966102
Rwanda,RWA,2021,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,22.0321931589537
Rwanda,RWA,2020,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,23.1638418079096
Rwanda,RWA,2019,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,24.6207701283547
Rwanda,RWA,2018,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,22.9487179487179
Rwanda,RWA,2017,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,16.5905631659056
Rwanda,RWA,2016,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,15.8371040723982
Rwanda,RWA,2015,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.36432637571157
Rwanda,RWA,2014,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,3.80047505938242
Rwanda,RWA,2013,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,2.710027100271
Rwanda,RWA,2012,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,2.29007633587786
Rwanda,RWA,2011,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.72413793103448
Rwanda,RWA,2010,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,3.13588850174216
Rwanda,RWA,2009,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.961538461538462
Rwanda,RWA,2008,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2007,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2006,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2005,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2004,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2003,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2002,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2001,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2000,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Rwanda,RWA,2021,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2020,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2019,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2018,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2017,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2016,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2015,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2014,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2013,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2012,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2011,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2010,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2009,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2008,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2007,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
